Edge_ID,Source_ID,Citing_Title,Citing_Year,Citing_Venue_Raw,Citing_DOI,Article_URL,Full_Text_URL,Citing_Authors_Raw,Context_Priority,Independence_Class,Independence_Confidence,Independence_Note,Phase3_Fast_Attempted,Phase3_Fast_Match_Source,Phase3_Fast_Title_Score,Phase3_Fast_OpenAlex_ID,Phase3_Fast_Canonical_DOI,Phase3_Fast_Authors,Phase3_Fast_Institutions,Phase3_Fast_Countries,Final_Independence_Class,Final_Independence_Confidence,Final_Independence_Note,Overlapping_Source_Authors,Phase3_Fast_Changed
E035,P01,Multi‐receptor skin with highly sensitive tele‐perception somatosensory flexible electronics in healthcare: Multimodal sensing and AI‐powered diagnostics,2025,Advanced Healthcare …,10.1002/adhm.202502901,https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/adhm.202502901,,"Y Guo, P Huo, S Huang, G Gou…",Exclude,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4412067102,10.1002/adhm.202502901,Yusen Guo; Pengyun Huo; Sisi Huang; Guangyang Gou; Qiliang Li,Aerospace Information Research Institute; Chinese Academy of Sciences; Peking University; State Key Laboratory of Transducer Technology,CN,Coauthor-network citation,Probable,"Exact full-name overlap with source coauthor(s), but no shared persistent identifier: Guangyang Gou; Yusen Guo",Guangyang Gou; Yusen Guo,Yes
E036,P01,Intelligent cardiovascular disease diagnosis system combined piezoelectric nanogenerator based on 2D Bi2O2Se with deep learning technique,2024,Nano Energy,,https://www.sciencedirect.com/science/article/pii/S2211285524006268,,"Y Sun, J Mao, L Cao, X Zheng, Q Meng, S Zhao…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4399631169,10.1016/j.nanoen.2024.109878,Yuanhu Sun; Junqi Mao; Liang Cao; Xianjie Zheng; Qingjiang Meng; Zhao Song; Zhongkun Wang; Yuanzheng Zhang; Daxiang Cui; Haiwu Zheng,First Affiliated Hospital of Henan University; Henan University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E037,P01,Advances in micro/nano-engineered flexible sensor arrays for intelligent human-machine interaction,2025,Soft Science,,https://www.oaepublish.com/articles/ss.2025.11,https://www.oaepublish.com/articles/ss.2025.11,"S Wang, X Chen, S Li, B Sun, X Chen, H Tian…",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4411664979,10.20517/ss.2025.11,Shiyi Wang; Xiaoliang Chen; Sheng Li; Bai Sun; Xiao‐Ming Chen; Hongmiao Tian; Chunhui Wang; Xiangming Li; Jinyou Shao,Xi'an Jiaotong University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E038,P01,Wireless battery-free ultrathin lithium-niobate resonator as wearable and implantable electronics for continuous monitoring of mechanical vital signs,2025,Nature …,,https://www.nature.com/articles/s41467-025-67413-0,https://www.nature.com/articles/s41467-025-67413-0,"L Zhou, P Liu, J Liu, W Yuan, Z Wu, D Xu, B Hu…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4417277775,10.1038/s41467-025-67413-0,Lianjie Zhou; Pengchuan Liu; Junhan Liu; Wenlou Yuan; Zhongyuan Wu; Dian Xu; Bofan Hu; Yuting Shao; Yifei Lü; Ningge Huang; Jiahao Li; Zhongzheng Li; Faya Liang; Xiaojun Wu; Lichao Ma; Ming Wang; Zengfeng Di; Rui Li; Yanlong Bi; Fan Xu; Yongfeng Mei; Enming Song,Chinese Academy of Sciences; Dalian University of Technology; Fudan University; Nanjing University of Aeronautics and Astronautics; San’an Optoelectronics (China); Shanghai Institute of Microsystem and Information Technology; Tongji Hospital; Tongji University; Yiwu Science and Technology Research Institute,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E039,P01,Gradient porous composite based capacitive pressure sensor with enhanced sensitivity and linear response,2025,Measurement,,https://www.sciencedirect.com/science/article/pii/S026322412501718X,,"L Chen, B Zheng, S Li, H Wu",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4412702344,10.1016/j.measurement.2025.118359,Liting Chen; Bingying Zheng; Shuting Li; Haibin Wu,Fuzhou University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E040,P01,A cross-scale honeycomb architecture-based flexible piezoresistive sensor for multiscale pressure perception and fine-grained identification,2024,Materials Horizons,,https://pubs.rsc.org/mh/article-abstract/11/2/510/813686,https://pubs.rsc.org/mh/article/11/2/510/813686,"C Lu, Y Gao, X Chan, W Yu, H Wang, L Hu, L Li",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,98.0,https://openalex.org/W4388552835,10.1039/d3mh01387a,Chenxi Lu; Yuan Gao; Xiaoao Chan; Wei Yu; Haifeng Wang; Liang Hu; Lingwei Li,Hangzhou Dianzi University; Northeastern University; Zhejiang University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E041,P01,Artificial intelligence-enabled novel atrial fibrillation diagnosis system using 3D pulse perception flexible pressure sensor array,2025,ACS …,10.1021/acssensors.4c02395,https://pubs.acs.org/doi/abs/10.1021/acssensors.4c02395,,"Y Cao, P Li, Y Zhu, Z Wang, N Tang, Z Li, B Cheng…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4406106640,10.1021/acssensors.4c02395,Yujie Cao; Ping Li; Yirun Zhu; Zheng Wang; Nuo Tang; Zhibin Li; Bin Cheng; Fengxia Wang; Tao Chen; Lining Sun,Longhua Hospital Shanghai University of Traditional Chinese Medicine; Shanghai Jiao Tong University; Shanghai Sixth People's Hospital; Shanghai University of Medicine and Health Sciences; Shanghai University of Traditional Chinese Medicine; Soochow University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E042,P01,A rigid–soft hybrid paper-based flexible pressure sensor with an ultrawide working range and frequency bandwidth,2024,Journal of Materials …,,https://pubs.rsc.org/ta/article-abstract/12/23/13994/873364,https://pubs.rsc.org/ta/article/12/23/13994/873364,"C Wang, J Quan, L Liu, P Cao, K Ding, Y Ding…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4396738827,10.1039/d4ta01394h,Cong Wang; Jiamin Quan; Linpeng Liu; Peilin Cao; Kaiwen Ding; Yulong Ding; Xianshi Jia; Dejin Yan; Nai Lin; Ji’an Duan,Central South University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E043,P01,An E-skin for handwriting input at human-machine interface,2025,Chemical Engineering …,,https://www.sciencedirect.com/science/article/pii/S1385894724103701,,"H Xiang, Z Li, Z Bai, H Wu, G Liu, H Zhou…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,98.0,https://openalex.org/W4405695311,10.1016/j.cej.2024.158879,Huacui Xiang; Zhijian Li; Zhou Bai; Haiwei Wu; Guodong Liu; Guodong Liu; Hongwei Zhou; Hanbin Liu,Shaanxi University of Science and Technology; Xi'an Technological University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E044,P01,"Ultra-sensitive, broad-range flexible piezoresistive sensor via synergistic porous and step-like structures for human–computer interaction",2026,ACS Applied Materials &Interfaces,,https://pubs.acs.org/aamick/article-abstract/18/1/2434/5105439,,"S Li, J Li, B Wu, Y Xu",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,98.0,https://openalex.org/W7117672400,10.1021/acsami.5c19862,Shuang Li; Jun Li; Biao Wu; Y Y Xu,Chinese Academy of Sciences; Institute of Semiconductors; Ministry of Industry and Information Technology; University of Chinese Academy of Sciences,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E045,P01,Smart Driving Hardware Augmentation by Flexible Piezoresistive Sensor Matrices with Grafted‐on Anticreep Composites,2025,Advanced …,10.1002/advs.202408313,https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/advs.202408313,https://advanced.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202408313,"K Chen, H Yang, A Wang, L Tang, X Zha…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4404696462,10.1002/advs.202408313,Kaifeng Chen; Hua Yang; Ang Wang; Linsen Tang; Xin Zha; Ndeutala Selma Iita; Hong Zhang; Zhuoxuan Li; Xinyu Wang; Wei Yang; Shaoxing Qu; Zongrong Wang,Nanjing University of Aeronautics and Astronautics; Shandong University; Zhejiang University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E046,P01,Continuous Monitoring of Body Fluid by Flexible Bio‐Integrated Flow Sensors,2026,Advanced Materials,10.1002/adma.202523029,https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/adma.202523029,,"Z Ma, D Zhang, MFM Sabri, Y Jiang",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7134976698,10.1002/adma.202523029,Zhiqiang Ma; Deyuan Zhang; Mohd Faizul Mohd Sabri; Yonggang Jiang,Beihang University; University of Malaya,CN; MY,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E047,P01,Flexible thermal array sensor for imperceptible monitoring of multidimensional vascular dynamics,2026,Science Advances,10.1126/sciadv.aea5803,https://www.science.org/doi/abs/10.1126/sciadv.aea5803,https://www.science.org/doi/pdf/10.1126/sciadv.aea5803,"S Tian, S Liu, R Zhu",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7124131329,10.1126/sciadv.aea5803,Shuo Tian; Shiqiang Liu; Rong Zhu,Tsinghua University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E048,P01,High-performance graphene flexible sensors for pulse monitoring and human–machine interaction,2024,… Applied Materials & …,10.1021/acsami.4c06546,https://pubs.acs.org/doi/abs/10.1021/acsami.4c06546,,"W Xiao, X Cai, A Jadoon, Y Zhou, Q Gou…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4399601022,10.1021/acsami.4c06546,Weiqi Xiao; Xiaoming Cai; Aniqa Jadoon; Yan Zhou; Quan Gou; Junwen Tang; Xiaolong Ma; Wei‐Yao Wang; Jinming Cai,Kunming University of Science and Technology,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E049,P01,Loofah Fiber Fabric‐Based Piezoresistive Pressure Sensor With Wide‐Linear‐Range High Sensitivity,2025,Small,10.1002/smll.202506521,https://onlinelibrary.wiley.com/doi/abs/10.1002/smll.202506521,,"C Lu, Y Shen, X Chan, S Yu, L Hu, L Li",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4412490490,10.1002/smll.202506521,Chenxi Lu; Yiming Shen; Xiaoao Chan; Senjiang Yu; Liang Hu; Lingwei Li,Hangzhou Dianzi University; Zhejiang University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E050,P01,Skin-inspired piezoresistive sensor based on hierarchical structures and lignocellulosic bioplastic electrodes with ultrahigh sensitivity,2025,ACS Applied Materials & …,10.1021/acsami.5c13759,https://pubs.acs.org/doi/abs/10.1021/acsami.5c13759,,"W Chen, J Ma, B Li, L Feng, X Ji…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4416375072,10.1021/acsami.5c13759,Wei Chen; Jing Ma; Bin Li; Lianxiang Feng; Xingxiang Ji; Nan Li,China National Chemical Corporation (China); Chinese Academy of Sciences; Knowledge Integration (United Kingdom); Qilu University of Technology; Qingdao Institute of Bioenergy and Bioprocess Technology; Qufu Normal University; Shandong Academy of Sciences; Sun Chemical (United States),CN; GB; US,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E051,P01,Recent progress on flexible tactile sensors: From microstructural design to intelligent sensing applications,2025,Materials Today Physics,,https://www.sciencedirect.com/science/article/pii/S254252932500149X,,"T Li, LF Liu, D Zhang, XG Tang, QJ Sun",Exclude,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4412436397,10.1016/j.mtphys.2025.101793,Tong Li; Ling-Feng Liu; Dan Zhang; Xin-Gui Tang; Qi‐Jun Sun,Guangdong University of Technology,CN,Coauthor-network citation,Probable,"Exact full-name overlap with source coauthor(s), but no shared persistent identifier: Tong Li",Tong Li,Yes
E052,P01,Differential-deformation structured pressure sensor for stable measurement of superficial temporal artery pulse,2025,Nano Energy,,https://www.sciencedirect.com/science/article/pii/S2211285525000370,,"X Wang, J Li, K Meng, H Luo, F Ran, Y Wu, K Wei…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4406570289,10.1016/j.nanoen.2025.110678,Xue Wang; Jingjing Li; Keyu Meng; Haijun Luo; Feihong Ran; Yufen Wu; Wei Ke; Jin Yang,Changchun University; Chongqing Medical University; Chongqing Normal University; Chongqing University; Jilin University; The Affiliated Yongchuan Hospital of Chongqing Medical University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E053,P01,Scale production of a stretchable fiber triboelectric nanogenerator in customizable textile for human motion recognition,2024,… Applied Materials & …,,https://pubs.acs.org/aamick/article-abstract/16/47/65348/140910,,"Y Zu, S Xu, P Sun, C Wang, Q Hu, H Jia…",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4404414546,10.1021/acsami.4c15137,Yifan Zu; Shuai Xu; Pengfei Sun; Chenlong Wang; Qiaole Hu; Hao Jia; Na Cheng; Lianmei Liu; Yanyan Sun; Wenqi Nie,Anhui Polytechnic University; Jiangnan University; Jiaxing University; Shinshu University,CN; JP,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E054,P01,Bio-inspired flexible optical microfiber sensor with nanohemisphere array microstructure for ultra-sensitive detection of skin signals,2024,Measurement,,https://www.sciencedirect.com/science/article/pii/S0263224124007590,,"P Dai, Z Cong, Y Sun, W Yan, P Chen, X Wang…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4396733002,10.1016/j.measurement.2024.114874,Penghui Dai; Zhicheng Cong; Yu Sun; Wendi Yan; Peng Chen; Xiufang Wang; Chunlei Jiang,Northeast Petroleum University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E055,P01,Strain-insensitive iontronic tactile sensor with rigid–soft hybrid architecture for cardiovascular assessment,2026,ACS …,,https://pubs.acs.org/ascefj/article/11/1/550/5105262,,"W Li, Y Fan, C Liu, H Kong, M Liu, S Liu, X Li, L Niu…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,98.0,https://openalex.org/W4416585930,10.1021/acssensors.5c03297,Weiyan Li; Yiyun Fan; Cuiyu Liu; Huijun Kong; Meixi Liu; Shengjie Liu; Xiangqing Li; Li Niu; Zhongqian Song,Academy of Medical Sciences; Artificial Intelligence in Medicine (Canada); Shandong First Medical University; Sun Yat-sen University,CA; CN; GB,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E056,P01,Nanoengineering ultrathin flexible pressure sensors with superior sensitivity and wide range via nanocomposite structures,2024,ACS sensors,10.1021/acssensors.4c01171,https://pubs.acs.org/doi/abs/10.1021/acssensors.4c01171,,"Y Zhu, X Hu, X Yan, W Ni, M Wu, J Liu",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4400355577,10.1021/acssensors.4c01171,Yike Zhu; X Hu; Xinran Yan; Weiyao Ni; Mengxi Wu; Junshan Liu,Dalian University of Technology,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E057,P01,A proprioceptive Janus fiber with controllable multistage segments for bionic soft robots,2024,ACS …,10.1021/acsnano.4c10117,https://pubs.acs.org/doi/abs/10.1021/acsnano.4c10117,,"H Zhu, T Li, L Fu, J Bai, S Li, Y Bai, S Deng, S Yuan…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4404076609,10.1021/acsnano.4c10117,Hao Zhu; Tie Li; Lei Fu; Ju Bai; Shengzhao Li; Yuanyuan Bai; Shihao Deng; Shen Yuan; Qianzuo Liu; Yunping Ma; Peng Lu; Jingyi Xu; Nan Ma; Guanggui Cheng; Jianning Ding; Ting Zhang,Chinese Academy of Sciences; Jiangsu University; Suzhou Institute of Nano-tech and Nano-bionics,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
